client_id	path	sentence	up_votes	down_votes	age	gender	accent
2d557183fe37f96ff4a5daf82c4e733edd5ba3fe30e3eeb6ad6fa8bd9c36fd56117ea7a3d9a02c05ab61efaa8464bc8207c7877c874692bab3a5eaaf12b604e0	common_voice_nl_18088095.mp3	De vloer kraakte als je erover liep.	1	0	twenties	other	netherlands
a5e6ec6cb0016841dde9e9be8a7c23b0d0cecf71deab4a34f02cfb688ca2bb2fae25f3869d868987b3fa89fca507fa21b7fe501cc26e96c9fac177aff107f1cb	common_voice_nl_18112793.mp3	De hangbrug was oud en hij is door de vermolmde plank gezakt.	0	0	thirties	male	netherlands
a5e6ec6cb0016841dde9e9be8a7c23b0d0cecf71deab4a34f02cfb688ca2bb2fae25f3869d868987b3fa89fca507fa21b7fe501cc26e96c9fac177aff107f1cb	common_voice_nl_18112816.mp3	Sommige bureaustoelen zijn ergonomisch niet verantwoord.	0	0	thirties	male	netherlands
a5e6ec6cb0016841dde9e9be8a7c23b0d0cecf71deab4a34f02cfb688ca2bb2fae25f3869d868987b3fa89fca507fa21b7fe501cc26e96c9fac177aff107f1cb	common_voice_nl_18112904.mp3	Dat boek over kwantummechanica leest toch niet zo vlot.	1	0	thirties	male	netherlands
a5e6ec6cb0016841dde9e9be8a7c23b0d0cecf71deab4a34f02cfb688ca2bb2fae25f3869d868987b3fa89fca507fa21b7fe501cc26e96c9fac177aff107f1cb	common_voice_nl_18113125.mp3	Het internet lijkt niet meer te werken.	1	0	thirties	male	netherlands
a5e6ec6cb0016841dde9e9be8a7c23b0d0cecf71deab4a34f02cfb688ca2bb2fae25f3869d868987b3fa89fca507fa21b7fe501cc26e96c9fac177aff107f1cb	common_voice_nl_18113189.mp3	Magma word lava genoemd zodra het aan de oppervlakte boven komt.	1	0	thirties	male	netherlands
a5e6ec6cb0016841dde9e9be8a7c23b0d0cecf71deab4a34f02cfb688ca2bb2fae25f3869d868987b3fa89fca507fa21b7fe501cc26e96c9fac177aff107f1cb	common_voice_nl_18113398.mp3	Dat boek bevat het volledige werk van die dichter.	1	0	thirties	male	netherlands
a5e6ec6cb0016841dde9e9be8a7c23b0d0cecf71deab4a34f02cfb688ca2bb2fae25f3869d868987b3fa89fca507fa21b7fe501cc26e96c9fac177aff107f1cb	common_voice_nl_18113399.mp3	Heel maart zit al vol in mijn agenda.	0	0	thirties	male	netherlands
a5e6ec6cb0016841dde9e9be8a7c23b0d0cecf71deab4a34f02cfb688ca2bb2fae25f3869d868987b3fa89fca507fa21b7fe501cc26e96c9fac177aff107f1cb	common_voice_nl_18113446.mp3	Ik ga een pizza bestellen.	1	0	thirties	male	netherlands
a5e6ec6cb0016841dde9e9be8a7c23b0d0cecf71deab4a34f02cfb688ca2bb2fae25f3869d868987b3fa89fca507fa21b7fe501cc26e96c9fac177aff107f1cb	common_voice_nl_18113476.mp3	Niet iedereen ruimt de uitwerpselen van zijn huisdier op, op straat.	1	0	thirties	male	netherlands
78aae63b55262df0a1673fc30cae9e8168dc6d03d63868c58c2d90df09f2d0acba0a7112d21c89b41813e9b752715b101c94134b0ff2e131f096afd5e771b92e	common_voice_nl_18118206.mp3	Het was aan zijn stoppelbaard duidelijk te zien dat hij zich vanmorgen niet had geschoren.	1	0			
2b8e5f50fb07c9fe36b43a65809856724a9fedfc7e3b3d15545a5b0e23f2366f2abb174d1633b1276c5622e030e7d4fc4141975b6c3dadf44912f76c1cdc9f27	common_voice_nl_18118281.mp3	Ik ga eens kijken of ik iets zie.	1	0			
18140a4d5e88199edc7f07e9f90db853e0bade75a2c03ce688ac75f281ff40e1594a90fb3e6d8c8edb953921c35a3a97e3dac7f7422c4220e52e78d49360cc07	common_voice_nl_18133132.mp3	Het nummer pi is ongeveer drie punt vier één vijf.	1	0	thirties	male	
18140a4d5e88199edc7f07e9f90db853e0bade75a2c03ce688ac75f281ff40e1594a90fb3e6d8c8edb953921c35a3a97e3dac7f7422c4220e52e78d49360cc07	common_voice_nl_18133138.mp3	In de lente komen de bloembollen weer in bloei.	1	0	thirties	male	
18140a4d5e88199edc7f07e9f90db853e0bade75a2c03ce688ac75f281ff40e1594a90fb3e6d8c8edb953921c35a3a97e3dac7f7422c4220e52e78d49360cc07	common_voice_nl_18133173.mp3	Het bestek vind je in de lade en de borden liggen in de kast erboven.	0	1	thirties	male	
18140a4d5e88199edc7f07e9f90db853e0bade75a2c03ce688ac75f281ff40e1594a90fb3e6d8c8edb953921c35a3a97e3dac7f7422c4220e52e78d49360cc07	common_voice_nl_18133177.mp3	Hij was al dertig, maar schreef nog steeds iedere dag in zijn dagboek.	1	0	thirties	male	
18140a4d5e88199edc7f07e9f90db853e0bade75a2c03ce688ac75f281ff40e1594a90fb3e6d8c8edb953921c35a3a97e3dac7f7422c4220e52e78d49360cc07	common_voice_nl_18133210.mp3	Al doende leert men.	1	0	thirties	male	
18140a4d5e88199edc7f07e9f90db853e0bade75a2c03ce688ac75f281ff40e1594a90fb3e6d8c8edb953921c35a3a97e3dac7f7422c4220e52e78d49360cc07	common_voice_nl_18133217.mp3	Steen, papier, schaar wordt vaak gebruikt om een keuze te beslechten.	1	0	thirties	male	
18140a4d5e88199edc7f07e9f90db853e0bade75a2c03ce688ac75f281ff40e1594a90fb3e6d8c8edb953921c35a3a97e3dac7f7422c4220e52e78d49360cc07	common_voice_nl_18133225.mp3	De Verenigde Staten is het enige Westerse land dat de doodstraf nog toepast.	0	0	thirties	male	
50f2a26f18ac9d24e502e487157a7897e443769bc00ef5972d68dd6907dc2a784921c1d9ec06391db36adeb1c43267a5e2fb9dded66074348cb3e9f4cd6c4cc7	common_voice_nl_18191162.mp3	Na het lezen van vele beoordelingen had ze eindelijk haar oog laten vallen op een laptop met een qwertytoetsenbord.	1	0	twenties	male	belgium
a53b924389b24a98735f69836399342586c5dc0d36653ba5bae8ef4a4e2de42989eddd6d97e461aa0e6273786cb129a2d75c75f3a77efa0c1c8ce6dc5ca34aea	common_voice_nl_18191993.mp3	We zijn bijna een uur gestopt bij dat wegrestaurant.	1	0	twenties	male	belgium
a53b924389b24a98735f69836399342586c5dc0d36653ba5bae8ef4a4e2de42989eddd6d97e461aa0e6273786cb129a2d75c75f3a77efa0c1c8ce6dc5ca34aea	common_voice_nl_18192000.mp3	Europa exporteert veel groenten en fruit.	1	0	twenties	male	belgium
a53b924389b24a98735f69836399342586c5dc0d36653ba5bae8ef4a4e2de42989eddd6d97e461aa0e6273786cb129a2d75c75f3a77efa0c1c8ce6dc5ca34aea	common_voice_nl_18192010.mp3	Het is de R van Renault of Rolls-Royce.	1	0	twenties	male	belgium
a53b924389b24a98735f69836399342586c5dc0d36653ba5bae8ef4a4e2de42989eddd6d97e461aa0e6273786cb129a2d75c75f3a77efa0c1c8ce6dc5ca34aea	common_voice_nl_18192011.mp3	De zool van mijn schoen komt los.	1	0	twenties	male	belgium
a53b924389b24a98735f69836399342586c5dc0d36653ba5bae8ef4a4e2de42989eddd6d97e461aa0e6273786cb129a2d75c75f3a77efa0c1c8ce6dc5ca34aea	common_voice_nl_18192178.mp3	Zij is heel sociaal.	1	0	twenties	male	belgium
a53b924389b24a98735f69836399342586c5dc0d36653ba5bae8ef4a4e2de42989eddd6d97e461aa0e6273786cb129a2d75c75f3a77efa0c1c8ce6dc5ca34aea	common_voice_nl_18192182.mp3	Ze was niet thuis, en een buurman zei dat ze gisteren niet thuis gekomen is.	1	0	twenties	male	belgium
a53b924389b24a98735f69836399342586c5dc0d36653ba5bae8ef4a4e2de42989eddd6d97e461aa0e6273786cb129a2d75c75f3a77efa0c1c8ce6dc5ca34aea	common_voice_nl_18192195.mp3	Alle ogen waren op haar gericht.	1	0	twenties	male	belgium
a53b924389b24a98735f69836399342586c5dc0d36653ba5bae8ef4a4e2de42989eddd6d97e461aa0e6273786cb129a2d75c75f3a77efa0c1c8ce6dc5ca34aea	common_voice_nl_18192213.mp3	Het is moeilijk om skibotten te vinden die goed passen.	1	0	twenties	male	belgium
a53b924389b24a98735f69836399342586c5dc0d36653ba5bae8ef4a4e2de42989eddd6d97e461aa0e6273786cb129a2d75c75f3a77efa0c1c8ce6dc5ca34aea	common_voice_nl_18192220.mp3	Je zou beter wat hoestsiroop nemen.	1	0	twenties	male	belgium
a53b924389b24a98735f69836399342586c5dc0d36653ba5bae8ef4a4e2de42989eddd6d97e461aa0e6273786cb129a2d75c75f3a77efa0c1c8ce6dc5ca34aea	common_voice_nl_18192228.mp3	Hij luistert naar muziek op zijn kamer met zijn hoofdtelefoon.	1	0	twenties	male	belgium
a53b924389b24a98735f69836399342586c5dc0d36653ba5bae8ef4a4e2de42989eddd6d97e461aa0e6273786cb129a2d75c75f3a77efa0c1c8ce6dc5ca34aea	common_voice_nl_18192241.mp3	Ik heb die plant in het weekend verpot.	1	0	twenties	male	belgium
a53b924389b24a98735f69836399342586c5dc0d36653ba5bae8ef4a4e2de42989eddd6d97e461aa0e6273786cb129a2d75c75f3a77efa0c1c8ce6dc5ca34aea	common_voice_nl_18192249.mp3	Mijn baas is streng maar rechtvaardig.	1	0	twenties	male	belgium
a53b924389b24a98735f69836399342586c5dc0d36653ba5bae8ef4a4e2de42989eddd6d97e461aa0e6273786cb129a2d75c75f3a77efa0c1c8ce6dc5ca34aea	common_voice_nl_18192258.mp3	Tegenwoordig zijn het vooral de oudere mensen die nog naar de kerk gaan.	1	0	twenties	male	belgium
a53b924389b24a98735f69836399342586c5dc0d36653ba5bae8ef4a4e2de42989eddd6d97e461aa0e6273786cb129a2d75c75f3a77efa0c1c8ce6dc5ca34aea	common_voice_nl_18192267.mp3	De bakker heeft verschillende producten bijvoorbeeld koek, taart en brood.	1	0	twenties	male	belgium
a53b924389b24a98735f69836399342586c5dc0d36653ba5bae8ef4a4e2de42989eddd6d97e461aa0e6273786cb129a2d75c75f3a77efa0c1c8ce6dc5ca34aea	common_voice_nl_18192268.mp3	In de vijftiende eeuw heeft Columbus Amerika ontdekt.	1	0	twenties	male	belgium
a53b924389b24a98735f69836399342586c5dc0d36653ba5bae8ef4a4e2de42989eddd6d97e461aa0e6273786cb129a2d75c75f3a77efa0c1c8ce6dc5ca34aea	common_voice_nl_18192270.mp3	Ze zijn eergisteren getrouwd in het gemeentehuis.	0	1	twenties	male	belgium
8e15209a0bcbfbca82b6a802481e74fa83ad5d9f2ef9834864f5908a92325e2dbe1c2c4c641b4cc902a9e07891c31c386d8f3d5ea4fed87bc48d36c16597a652	common_voice_nl_18205023.mp3	De keus is aan jou, kies je voor een vakantie in Indonesië of Thailand.	0	0			
7968c509131346337c27d410ecc5180946b11d1064f287065a8d47f8aeffa80f15407ed4ac32086f3846efd452e1c1b7d2b0b4fede0a275908b5bb510f6ba0b4	common_voice_nl_18211442.mp3	Jommeke is een bekend stripfiguur die de hoofdrol speelt in het gelijknamige stripverhaal.	0	1			
3d68b8d49497e6655d3c7ea0d4b9dd19c4c84f24ea63610967fe7fb8605bc84063376f1e0e8d24420ac8e2aabb220944604c7071c5c243bcd24a825e7e7861cb	common_voice_nl_18211479.mp3	Het Nederlands kent enkele homofonen zoals wij en wei.	0	0	thirties	male	netherlands
3d68b8d49497e6655d3c7ea0d4b9dd19c4c84f24ea63610967fe7fb8605bc84063376f1e0e8d24420ac8e2aabb220944604c7071c5c243bcd24a825e7e7861cb	common_voice_nl_18212647.mp3	Ik heb liever parmezaanse kaas dan gruyère kaas.	0	0	thirties	male	netherlands
066cfabaaaf04133e27d3fa17c9dfb3d69320d82da21700d7bd4bcdac9c127779c64e4ce8ad1335df6a65f708562709abc16f14ba819545cc0d7f91ae0f37f75	common_voice_nl_18248309.mp3	Als straf werd hij opgehangen met een strop.	1	0	teens	male	belgium
ebebf2234ad40bbc7ef08a4b9ad9a12ef3304cc080785af051b7041829667eaefe5612d8bd3aa73cca141215ae006a5dedf60d43f75386ea88d3957ba66e74ad	common_voice_nl_18258649.mp3	Hij had zich helemaal blootgegeven.	0	1			
ebebf2234ad40bbc7ef08a4b9ad9a12ef3304cc080785af051b7041829667eaefe5612d8bd3aa73cca141215ae006a5dedf60d43f75386ea88d3957ba66e74ad	common_voice_nl_18258651.mp3	September is de laatste maand van de zomer en meteen ook het begin van de herfst.	0	0			
ebebf2234ad40bbc7ef08a4b9ad9a12ef3304cc080785af051b7041829667eaefe5612d8bd3aa73cca141215ae006a5dedf60d43f75386ea88d3957ba66e74ad	common_voice_nl_18258652.mp3	De geur van de versgebakken wafels deed mij watertanden.	0	1			
ebebf2234ad40bbc7ef08a4b9ad9a12ef3304cc080785af051b7041829667eaefe5612d8bd3aa73cca141215ae006a5dedf60d43f75386ea88d3957ba66e74ad	common_voice_nl_18258853.mp3	De duiven vlogen rond op de markt.	0	0			
ebebf2234ad40bbc7ef08a4b9ad9a12ef3304cc080785af051b7041829667eaefe5612d8bd3aa73cca141215ae006a5dedf60d43f75386ea88d3957ba66e74ad	common_voice_nl_18258854.mp3	Draagt u altijd een helm als u fietst?	0	1			
ebebf2234ad40bbc7ef08a4b9ad9a12ef3304cc080785af051b7041829667eaefe5612d8bd3aa73cca141215ae006a5dedf60d43f75386ea88d3957ba66e74ad	common_voice_nl_18258856.mp3	Isa en Lieke waren op bezoek bij de zus van Iris.	0	0			
ebebf2234ad40bbc7ef08a4b9ad9a12ef3304cc080785af051b7041829667eaefe5612d8bd3aa73cca141215ae006a5dedf60d43f75386ea88d3957ba66e74ad	common_voice_nl_18258962.mp3	Ik heb nog nooit een rok of een jurk gedragen.	1	0			
ebebf2234ad40bbc7ef08a4b9ad9a12ef3304cc080785af051b7041829667eaefe5612d8bd3aa73cca141215ae006a5dedf60d43f75386ea88d3957ba66e74ad	common_voice_nl_18260322.mp3	Alzheimer is een genetische aandoening.	0	0			
ebebf2234ad40bbc7ef08a4b9ad9a12ef3304cc080785af051b7041829667eaefe5612d8bd3aa73cca141215ae006a5dedf60d43f75386ea88d3957ba66e74ad	common_voice_nl_18260329.mp3	Bij de verbouwing van hun huis zijn er verschillende dingen beschadigd waaronder de tegels in de gang en het parket in hun woonkamer.	0	0			
ebebf2234ad40bbc7ef08a4b9ad9a12ef3304cc080785af051b7041829667eaefe5612d8bd3aa73cca141215ae006a5dedf60d43f75386ea88d3957ba66e74ad	common_voice_nl_18260330.mp3	Victor, ik heb morgen een afspraak gemaakt om vijf uur in de namiddag.	0	0			
e2d16bce7c034252b2bcd4832d2c91d374bffa84740a114218bda0b2f61be231f426ec856493fc90600bba67bdd07f19ea95ee37c795e231d72f16c727b32859	common_voice_nl_18260597.mp3	Hij speelt nog iedere week op de orgel in de kerk.	1	0	twenties	male	belgium
e2d16bce7c034252b2bcd4832d2c91d374bffa84740a114218bda0b2f61be231f426ec856493fc90600bba67bdd07f19ea95ee37c795e231d72f16c727b32859	common_voice_nl_18260598.mp3	Veel technologiebedrijven zijn gevestigd rond San Francisco.	1	0	twenties	male	belgium
e2d16bce7c034252b2bcd4832d2c91d374bffa84740a114218bda0b2f61be231f426ec856493fc90600bba67bdd07f19ea95ee37c795e231d72f16c727b32859	common_voice_nl_18260599.mp3	De tandarts heeft een vulling gezet in mijn tand.	1	0	twenties	male	belgium
892d5e81b1e2082a264db64c18b75cba4bb51a0af63b3f25bfd65318eb85e7d27e8ca22ad33ffb0537b5b44fc29d5770f07da644c9145bec2818da8bc566f2a9	common_voice_nl_18260600.mp3	Zij is heel sociaal.	1	0	fourties	female	netherlands
892d5e81b1e2082a264db64c18b75cba4bb51a0af63b3f25bfd65318eb85e7d27e8ca22ad33ffb0537b5b44fc29d5770f07da644c9145bec2818da8bc566f2a9	common_voice_nl_18260602.mp3	Welkom bij het feest Renske.	0	0	fourties	female	netherlands
892d5e81b1e2082a264db64c18b75cba4bb51a0af63b3f25bfd65318eb85e7d27e8ca22ad33ffb0537b5b44fc29d5770f07da644c9145bec2818da8bc566f2a9	common_voice_nl_18260603.mp3	Vaak gaan ze bij een vrijgezellen paintball spelen of karten.	1	0	fourties	female	netherlands
892d5e81b1e2082a264db64c18b75cba4bb51a0af63b3f25bfd65318eb85e7d27e8ca22ad33ffb0537b5b44fc29d5770f07da644c9145bec2818da8bc566f2a9	common_voice_nl_18260604.mp3	Het Vrijheidsbeeld staat in New York.	1	0	fourties	female	netherlands
e2d16bce7c034252b2bcd4832d2c91d374bffa84740a114218bda0b2f61be231f426ec856493fc90600bba67bdd07f19ea95ee37c795e231d72f16c727b32859	common_voice_nl_18260605.mp3	De burgemeester knipte het lint door.	0	0	twenties	male	belgium
e2d16bce7c034252b2bcd4832d2c91d374bffa84740a114218bda0b2f61be231f426ec856493fc90600bba67bdd07f19ea95ee37c795e231d72f16c727b32859	common_voice_nl_18260608.mp3	Ze is ooit nog de landskampioen geweest.	1	0	twenties	male	belgium
e2d16bce7c034252b2bcd4832d2c91d374bffa84740a114218bda0b2f61be231f426ec856493fc90600bba67bdd07f19ea95ee37c795e231d72f16c727b32859	common_voice_nl_18260609.mp3	We eten bijna nooit aan de tafel.	1	0	twenties	male	belgium
ba1fe518e3f28a93af9abc80a1532a2e0b8aa01bc54876e24e650e93b8df0d9b6c0275386dfa8845909822b4883c16ea2c2babacf8a57b8212c1665650313ded	common_voice_nl_18263070.mp3	Nee, doe toch maar Italiaans.	1	0	thirties	male	netherlands
ba1fe518e3f28a93af9abc80a1532a2e0b8aa01bc54876e24e650e93b8df0d9b6c0275386dfa8845909822b4883c16ea2c2babacf8a57b8212c1665650313ded	common_voice_nl_18263111.mp3	Ik heb liever parmezaanse kaas dan gruyère kaas.	1	0	thirties	male	netherlands
870e808ae2dc6ac3d1ddc7c030e8e7032d02415dad27dc271da2b77a22197dd06ae41f74cf9ecee80ab73732464d844dea024af68e4bc6fbd99da458d3acb592	common_voice_nl_18265385.mp3	Hij is overspannen.	0	0			
870e808ae2dc6ac3d1ddc7c030e8e7032d02415dad27dc271da2b77a22197dd06ae41f74cf9ecee80ab73732464d844dea024af68e4bc6fbd99da458d3acb592	common_voice_nl_18265387.mp3	Niet iedereen vindt reizen met een rugzak ideaal.	1	0			
870e808ae2dc6ac3d1ddc7c030e8e7032d02415dad27dc271da2b77a22197dd06ae41f74cf9ecee80ab73732464d844dea024af68e4bc6fbd99da458d3acb592	common_voice_nl_18265389.mp3	De dief klom langs de regenpijp naar boven.	0	0			
870e808ae2dc6ac3d1ddc7c030e8e7032d02415dad27dc271da2b77a22197dd06ae41f74cf9ecee80ab73732464d844dea024af68e4bc6fbd99da458d3acb592	common_voice_nl_18265391.mp3	Doe hem de groetjes.	1	0			
870e808ae2dc6ac3d1ddc7c030e8e7032d02415dad27dc271da2b77a22197dd06ae41f74cf9ecee80ab73732464d844dea024af68e4bc6fbd99da458d3acb592	common_voice_nl_18265394.mp3	Je vraagt je soms af wat de frequentie is van bepaalde woorden.	0	0			
870e808ae2dc6ac3d1ddc7c030e8e7032d02415dad27dc271da2b77a22197dd06ae41f74cf9ecee80ab73732464d844dea024af68e4bc6fbd99da458d3acb592	common_voice_nl_18265395.mp3	Wat in een goed vat zit verzuurt niet.	0	0			
870e808ae2dc6ac3d1ddc7c030e8e7032d02415dad27dc271da2b77a22197dd06ae41f74cf9ecee80ab73732464d844dea024af68e4bc6fbd99da458d3acb592	common_voice_nl_18265397.mp3	Die wegwerkzaamheden zijn aangeduid met pionnen.	1	0			
870e808ae2dc6ac3d1ddc7c030e8e7032d02415dad27dc271da2b77a22197dd06ae41f74cf9ecee80ab73732464d844dea024af68e4bc6fbd99da458d3acb592	common_voice_nl_18265398.mp3	Sinterklaas heeft een lange, grijze baard.	0	0			
870e808ae2dc6ac3d1ddc7c030e8e7032d02415dad27dc271da2b77a22197dd06ae41f74cf9ecee80ab73732464d844dea024af68e4bc6fbd99da458d3acb592	common_voice_nl_18265400.mp3	Roken in restaurants is tegenwoordig verboden in de meeste Europese landen.	1	0			
870e808ae2dc6ac3d1ddc7c030e8e7032d02415dad27dc271da2b77a22197dd06ae41f74cf9ecee80ab73732464d844dea024af68e4bc6fbd99da458d3acb592	common_voice_nl_18265402.mp3	Een ronde kamer heeft geen hoeken.	1	0			
870e808ae2dc6ac3d1ddc7c030e8e7032d02415dad27dc271da2b77a22197dd06ae41f74cf9ecee80ab73732464d844dea024af68e4bc6fbd99da458d3acb592	common_voice_nl_18265403.mp3	De hangbrug was oud en hij is door de vermolmde plank gezakt.	0	0			
870e808ae2dc6ac3d1ddc7c030e8e7032d02415dad27dc271da2b77a22197dd06ae41f74cf9ecee80ab73732464d844dea024af68e4bc6fbd99da458d3acb592	common_voice_nl_18265407.mp3	Zijn die wortelen biologisch?	1	0			
870e808ae2dc6ac3d1ddc7c030e8e7032d02415dad27dc271da2b77a22197dd06ae41f74cf9ecee80ab73732464d844dea024af68e4bc6fbd99da458d3acb592	common_voice_nl_18265415.mp3	Mijn collega heeft te maken met burn-out klachten.	1	0			
870e808ae2dc6ac3d1ddc7c030e8e7032d02415dad27dc271da2b77a22197dd06ae41f74cf9ecee80ab73732464d844dea024af68e4bc6fbd99da458d3acb592	common_voice_nl_18265416.mp3	Deze website kan wel wat meer interactie gebruiken.	1	0			
870e808ae2dc6ac3d1ddc7c030e8e7032d02415dad27dc271da2b77a22197dd06ae41f74cf9ecee80ab73732464d844dea024af68e4bc6fbd99da458d3acb592	common_voice_nl_18265418.mp3	Je kan drank bestellen aan de toog.	1	0			
870e808ae2dc6ac3d1ddc7c030e8e7032d02415dad27dc271da2b77a22197dd06ae41f74cf9ecee80ab73732464d844dea024af68e4bc6fbd99da458d3acb592	common_voice_nl_18265420.mp3	Het tocht door die deur.	1	0			
870e808ae2dc6ac3d1ddc7c030e8e7032d02415dad27dc271da2b77a22197dd06ae41f74cf9ecee80ab73732464d844dea024af68e4bc6fbd99da458d3acb592	common_voice_nl_18265421.mp3	Ine lag in de strandstoel.	1	0			
870e808ae2dc6ac3d1ddc7c030e8e7032d02415dad27dc271da2b77a22197dd06ae41f74cf9ecee80ab73732464d844dea024af68e4bc6fbd99da458d3acb592	common_voice_nl_18265422.mp3	Onze schoonmaakster gebruikt een schoonmaakproduct op basis van azijn.	1	0			
870e808ae2dc6ac3d1ddc7c030e8e7032d02415dad27dc271da2b77a22197dd06ae41f74cf9ecee80ab73732464d844dea024af68e4bc6fbd99da458d3acb592	common_voice_nl_18265423.mp3	Een hengst is een mannelijk paard en een merrie is een vrouwelijk paard.	1	0			
870e808ae2dc6ac3d1ddc7c030e8e7032d02415dad27dc271da2b77a22197dd06ae41f74cf9ecee80ab73732464d844dea024af68e4bc6fbd99da458d3acb592	common_voice_nl_18265424.mp3	Joran, stuur je een bericht met WhatsApp om te zeggen dat we wat later gaan zijn?	1	0			
870e808ae2dc6ac3d1ddc7c030e8e7032d02415dad27dc271da2b77a22197dd06ae41f74cf9ecee80ab73732464d844dea024af68e4bc6fbd99da458d3acb592	common_voice_nl_18265425.mp3	Door de bal te dribbelen kwam hij voor het doel te staan.	0	0			
870e808ae2dc6ac3d1ddc7c030e8e7032d02415dad27dc271da2b77a22197dd06ae41f74cf9ecee80ab73732464d844dea024af68e4bc6fbd99da458d3acb592	common_voice_nl_18265426.mp3	Nucleaire energie is goedkoop, maar niet zo duurzaam.	0	0			
870e808ae2dc6ac3d1ddc7c030e8e7032d02415dad27dc271da2b77a22197dd06ae41f74cf9ecee80ab73732464d844dea024af68e4bc6fbd99da458d3acb592	common_voice_nl_18265430.mp3	Er zijn veel lelijke gebouwen gebouwd in de jaren zestig.	1	0			
870e808ae2dc6ac3d1ddc7c030e8e7032d02415dad27dc271da2b77a22197dd06ae41f74cf9ecee80ab73732464d844dea024af68e4bc6fbd99da458d3acb592	common_voice_nl_18265432.mp3	Melk is goed voor elk.	1	0			
870e808ae2dc6ac3d1ddc7c030e8e7032d02415dad27dc271da2b77a22197dd06ae41f74cf9ecee80ab73732464d844dea024af68e4bc6fbd99da458d3acb592	common_voice_nl_18265437.mp3	Dat moet je aan Dirk vragen.	0	0			
870e808ae2dc6ac3d1ddc7c030e8e7032d02415dad27dc271da2b77a22197dd06ae41f74cf9ecee80ab73732464d844dea024af68e4bc6fbd99da458d3acb592	common_voice_nl_18265439.mp3	De ring rond Brussel staat vaak vast.	1	0			
870e808ae2dc6ac3d1ddc7c030e8e7032d02415dad27dc271da2b77a22197dd06ae41f74cf9ecee80ab73732464d844dea024af68e4bc6fbd99da458d3acb592	common_voice_nl_18265440.mp3	Er stond een hek naast de spoorweg om loslopend wild tegen te houden.	0	0			
870e808ae2dc6ac3d1ddc7c030e8e7032d02415dad27dc271da2b77a22197dd06ae41f74cf9ecee80ab73732464d844dea024af68e4bc6fbd99da458d3acb592	common_voice_nl_18265442.mp3	"Luipaarden zijn moeilijk te zien op safari's."	0	0			
870e808ae2dc6ac3d1ddc7c030e8e7032d02415dad27dc271da2b77a22197dd06ae41f74cf9ecee80ab73732464d844dea024af68e4bc6fbd99da458d3acb592	common_voice_nl_18265443.mp3	De eigenaar van die villa in Frankrijk bezit ook nog twee kastelen.	0	0			
