client_id	path	sentence	up_votes	down_votes	age	gender	accent
d54c2dd71340c05f7635d1ff692e0b1f78b5e8b3e4f4cb310f4faedf80255d6c4b2ec92c4b98a4223d508a04665a358668f291ddaf60b8b8105fc79c9d18242d	common_voice_nl_17694781.mp3	De stuntman heeft zich verwond tijdens zijn acrobatentoeren voor de nieuwe actiefilm.	2	3	twenties	male	netherlands
f0d60d6e33b1d17c12a2347ef42d6ea3a81a1b507299ac52c44898d7d4cb9c5fe765afa832d0aeb47a295e160e9c73af33814a6f4f24e339a0486d4e4464262f	common_voice_nl_17694802.mp3	Na het winnen van de vierde set moest de titanenstrijd in de vijfde set beslecht worden.	1	2			
d54c2dd71340c05f7635d1ff692e0b1f78b5e8b3e4f4cb310f4faedf80255d6c4b2ec92c4b98a4223d508a04665a358668f291ddaf60b8b8105fc79c9d18242d	common_voice_nl_17694804.mp3	We eten bijna nooit aan de tafel.	0	2	twenties	male	netherlands
d54c2dd71340c05f7635d1ff692e0b1f78b5e8b3e4f4cb310f4faedf80255d6c4b2ec92c4b98a4223d508a04665a358668f291ddaf60b8b8105fc79c9d18242d	common_voice_nl_17694817.mp3	Zou je me even kunnen helpen om die kast te verplaatsen?	0	2	twenties	male	netherlands
0fca93407be6d482019f2463e60fbafdf598a82517e63ca906332e5e185143ff2bb5b76e50e96751c594edc3f045d75ecce29fcbc5b2d49b698053d8160fe17b	common_voice_nl_17694845.mp3	Het Louvre kan je vinden in het centrum van Parijs, niet ver van de Eiffeltoren.	1	2			
0fca93407be6d482019f2463e60fbafdf598a82517e63ca906332e5e185143ff2bb5b76e50e96751c594edc3f045d75ecce29fcbc5b2d49b698053d8160fe17b	common_voice_nl_17694846.mp3	Je hebt toch nog relatief snel extra informatie gevonden.	0	3			
0fca93407be6d482019f2463e60fbafdf598a82517e63ca906332e5e185143ff2bb5b76e50e96751c594edc3f045d75ecce29fcbc5b2d49b698053d8160fe17b	common_voice_nl_17694847.mp3	Je moet het hout splijten in de nerfrichting.	0	3			
0fca93407be6d482019f2463e60fbafdf598a82517e63ca906332e5e185143ff2bb5b76e50e96751c594edc3f045d75ecce29fcbc5b2d49b698053d8160fe17b	common_voice_nl_17694850.mp3	Pas op dat je geen kwikdamp inademt.	0	2			
be5c34004b2e28052de068527ef9622fe3e77f28052644ae1674e2c54d9069fc955f5337807c46e4f22bab42bbf37f5942a61026cdbb1f98449339a9035ae217	common_voice_nl_17694860.mp3	Zoals de meeste kinderen van haar klas ging ze op woensdagnamiddag naar de opvang.	0	2			
2ffb66d5c3d6556463679c4e23aebf6931afe683ee4de8ce63fb286457013812a0427688c1b26682964c568c314a67bea8a214570e25e64e5382a1a5e959573d	common_voice_nl_17694861.mp3	De een zijn dood is de ander zijn brood.	0	2	twenties	male	netherlands
be5c34004b2e28052de068527ef9622fe3e77f28052644ae1674e2c54d9069fc955f5337807c46e4f22bab42bbf37f5942a61026cdbb1f98449339a9035ae217	common_voice_nl_17694886.mp3	Dat is toch wel rechtstreekse concurrentie.	0	3			
2ffb66d5c3d6556463679c4e23aebf6931afe683ee4de8ce63fb286457013812a0427688c1b26682964c568c314a67bea8a214570e25e64e5382a1a5e959573d	common_voice_nl_17694899.mp3	Mijn achternaam is Peeters.	0	2	twenties	male	netherlands
d5540bcd63366305770941a397455fa7343cc21eea80e1225eaa0044f18cdd98dc8a3749a25fcfff8cc022952bb3f653103bd60622935d5eaceeb9ea1bd50d15	common_voice_nl_17694904.mp3	Augustus zou wel eens vroeg over kunnen zijn.	1	2			
2ffb66d5c3d6556463679c4e23aebf6931afe683ee4de8ce63fb286457013812a0427688c1b26682964c568c314a67bea8a214570e25e64e5382a1a5e959573d	common_voice_nl_17694908.mp3	Een muilezel is een kruising tussen een paard en een ezel.	1	2	twenties	male	netherlands
7efad42028f18a5e27cf9e631fe3c2b613b3bbe36d5b3208c16e7c72797c63f950c672a78e33774c66e55385e50713aa9b5c1e3c2c5884b9fde91ea8af218c19	common_voice_nl_17694916.mp3	Mijn stickercollectie zit in de kaft.	2	2			
7efad42028f18a5e27cf9e631fe3c2b613b3bbe36d5b3208c16e7c72797c63f950c672a78e33774c66e55385e50713aa9b5c1e3c2c5884b9fde91ea8af218c19	common_voice_nl_17694917.mp3	Met de meester viel niet te spotten.	0	2			
7efad42028f18a5e27cf9e631fe3c2b613b3bbe36d5b3208c16e7c72797c63f950c672a78e33774c66e55385e50713aa9b5c1e3c2c5884b9fde91ea8af218c19	common_voice_nl_17694922.mp3	Is dat echte natuursteen?	1	2			
2ffb66d5c3d6556463679c4e23aebf6931afe683ee4de8ce63fb286457013812a0427688c1b26682964c568c314a67bea8a214570e25e64e5382a1a5e959573d	common_voice_nl_17694927.mp3	Mijn oma zit nu in het rusthuis want ze is aan het dementeren.	1	2	twenties	male	netherlands
7efad42028f18a5e27cf9e631fe3c2b613b3bbe36d5b3208c16e7c72797c63f950c672a78e33774c66e55385e50713aa9b5c1e3c2c5884b9fde91ea8af218c19	common_voice_nl_17694932.mp3	De pillen liggen op de bovenste plank.	0	2			
7efad42028f18a5e27cf9e631fe3c2b613b3bbe36d5b3208c16e7c72797c63f950c672a78e33774c66e55385e50713aa9b5c1e3c2c5884b9fde91ea8af218c19	common_voice_nl_17694935.mp3	Haar leven hing aan een zijden draadje.	0	2			
5f7b4fabb84689381f98328fa0b654e3e4f9945e3ba95f1e21197c411795e688b18342627a59afe936398c9e90fcdbf4765a9acfc69de308edf617b4184ac630	common_voice_nl_17694997.mp3	Volgens de islam is Jezus een profeet terwijl het christendom hem als de zoon van God beschouwt.	1	2			
f1fb71f712675522b94d595b8c5f8d238be225a8d5d2e3f58ff1bc5852d4cfd272f8276c1caf2553e1036bdaf6908e9eb20888fec905233a1575040f1562c286	common_voice_nl_17695007.mp3	De geur van de versgebakken wafels deed mij watertanden.	2	3			
f1fb71f712675522b94d595b8c5f8d238be225a8d5d2e3f58ff1bc5852d4cfd272f8276c1caf2553e1036bdaf6908e9eb20888fec905233a1575040f1562c286	common_voice_nl_17695008.mp3	De kroonjuwelen van de koningin zijn gestolen.	1	2			
f1fb71f712675522b94d595b8c5f8d238be225a8d5d2e3f58ff1bc5852d4cfd272f8276c1caf2553e1036bdaf6908e9eb20888fec905233a1575040f1562c286	common_voice_nl_17695009.mp3	De politieagent heeft mij beboet nadat ik door rood ben gereden.	1	3			
f1fb71f712675522b94d595b8c5f8d238be225a8d5d2e3f58ff1bc5852d4cfd272f8276c1caf2553e1036bdaf6908e9eb20888fec905233a1575040f1562c286	common_voice_nl_17695010.mp3	Door de sterke windvlagen kwam hij nauwelijks vooruit op zijn fiets.	1	2			
f1fb71f712675522b94d595b8c5f8d238be225a8d5d2e3f58ff1bc5852d4cfd272f8276c1caf2553e1036bdaf6908e9eb20888fec905233a1575040f1562c286	common_voice_nl_17695011.mp3	Je vraagt je soms af wat de frequentie is van bepaalde woorden.	0	2			
6b37813ad65842d0bfa13100fb147f7257296363455bee677f3185b0ad9eae2a74fd66f94bf1856394bdb05feb4e38067fdcf52f4d80595e85a37353af257404	common_voice_nl_17695031.mp3	De stemming is overmorgen.	1	2			
6b37813ad65842d0bfa13100fb147f7257296363455bee677f3185b0ad9eae2a74fd66f94bf1856394bdb05feb4e38067fdcf52f4d80595e85a37353af257404	common_voice_nl_17695032.mp3	Haar leven hing aan een zijden draadje.	0	3			
f843a7bd54e694fcf75d78801418ec8273ae571fcb1a62d837724d1730447734544003cbe83abfe357a764a556783ef11fa9ea88587c4bdd1555cb8d3f991059	common_voice_nl_17695071.mp3	In de late namiddag waren ze eindelijk klaar met opruimen.	0	2	thirties	male	netherlands
287a16b99021d18bd10a58f21f58bc3e257abea08cbfd014c47ac8e7d390f86870fd6abd0d2ab2988d88c023cefc754c9c72d228893493c08b6b86b086d3a924	common_voice_nl_17695083.mp3	De CEO van dat Japanse bedrijf is afgetreden.	0	2	thirties	male	netherlands
eae28e40f1f604e72f0565786d119a15590707abacc2a295e60f91604aaffcb8b891e2e765ea845cdd95ebc2bdcc29d18f46a34ee31533bb23e2857aada62c65	common_voice_nl_17695090.mp3	Madrid en Barcelona zijn de grootste steden van Spanje.	0	3			
287a16b99021d18bd10a58f21f58bc3e257abea08cbfd014c47ac8e7d390f86870fd6abd0d2ab2988d88c023cefc754c9c72d228893493c08b6b86b086d3a924	common_voice_nl_17695091.mp3	Met jachtgeweren werd er op kleiduiven geschoten.	1	2	thirties	male	netherlands
287a16b99021d18bd10a58f21f58bc3e257abea08cbfd014c47ac8e7d390f86870fd6abd0d2ab2988d88c023cefc754c9c72d228893493c08b6b86b086d3a924	common_voice_nl_17695107.mp3	Je hebt toch nog relatief snel extra informatie gevonden.	0	2	thirties	male	netherlands
eae28e40f1f604e72f0565786d119a15590707abacc2a295e60f91604aaffcb8b891e2e765ea845cdd95ebc2bdcc29d18f46a34ee31533bb23e2857aada62c65	common_voice_nl_17695110.mp3	Het hoofdgerecht is een koninginnenhapje.	2	4			
287a16b99021d18bd10a58f21f58bc3e257abea08cbfd014c47ac8e7d390f86870fd6abd0d2ab2988d88c023cefc754c9c72d228893493c08b6b86b086d3a924	common_voice_nl_17695126.mp3	Florida ligt op een schiereiland.	0	3	thirties	male	netherlands
a0134909404ce2898139cbc710b2e0285d1125d8acebaa039a9c4dcdd982f25d81bd4e0d5a56faa48c32c2eaa09fd35c5f0a8e5a93aba4c979d9e85b7c0e7a72	common_voice_nl_17695151.mp3	Is dat echte natuursteen?	0	2			
3444d72849524a63ab3bb919e0e8b1d834ed482d2ca87a2518a0e6752f9256c3e300c73c7f5f86100facf2d443a1e1d542a6ce91934cee52b7fbd2887bbc6632	common_voice_nl_17695206.mp3	Online communiceren ze via de webcam.	0	2			
3444d72849524a63ab3bb919e0e8b1d834ed482d2ca87a2518a0e6752f9256c3e300c73c7f5f86100facf2d443a1e1d542a6ce91934cee52b7fbd2887bbc6632	common_voice_nl_17695251.mp3	Varkens stammen af van wilde zwijnen, maar zijn gedomesticeerd door onze voorouders.	1	3			
86e02207feba8b044c1a5e14c61532927ba4abf9e583e15293779a28aab542f41ef2f99ce3cad8916c50f94f45bbc76d2c21629fa96b32cc67b5da5efc19e52c	common_voice_nl_17695264.mp3	Blikjes en drankkartons mogen in de PMD zak.	0	5	sixties	male	netherlands
86e02207feba8b044c1a5e14c61532927ba4abf9e583e15293779a28aab542f41ef2f99ce3cad8916c50f94f45bbc76d2c21629fa96b32cc67b5da5efc19e52c	common_voice_nl_17695265.mp3	Onder andere Finland, Oostenrijk, Zweden en Cyprus behoren tot de achtentwintig Europese lidstaten.	0	2	sixties	male	netherlands
86e02207feba8b044c1a5e14c61532927ba4abf9e583e15293779a28aab542f41ef2f99ce3cad8916c50f94f45bbc76d2c21629fa96b32cc67b5da5efc19e52c	common_voice_nl_17695268.mp3	Elektrische scooters zijn zeer performant.	1	2	sixties	male	netherlands
86e02207feba8b044c1a5e14c61532927ba4abf9e583e15293779a28aab542f41ef2f99ce3cad8916c50f94f45bbc76d2c21629fa96b32cc67b5da5efc19e52c	common_voice_nl_17695278.mp3	Vier plus acht is twaalf.	1	2	sixties	male	netherlands
af9cc74000b5b368947891d3cabc9d7d8ff860a27a028c0e926da74fe90572dff1845ba101d82558bb115938b7b944fb82b0959ba658248022e95f9088a96733	common_voice_nl_17695295.mp3	Religie wordt ook wel eens geloof genoemd.	1	2			
af9cc74000b5b368947891d3cabc9d7d8ff860a27a028c0e926da74fe90572dff1845ba101d82558bb115938b7b944fb82b0959ba658248022e95f9088a96733	common_voice_nl_17695296.mp3	Zaventem en Schiphol zijn twee grote luchthavens.	1	3			
86e02207feba8b044c1a5e14c61532927ba4abf9e583e15293779a28aab542f41ef2f99ce3cad8916c50f94f45bbc76d2c21629fa96b32cc67b5da5efc19e52c	common_voice_nl_17695299.mp3	De bokser lag knock-out op de mat.	1	3	sixties	male	netherlands
86e02207feba8b044c1a5e14c61532927ba4abf9e583e15293779a28aab542f41ef2f99ce3cad8916c50f94f45bbc76d2c21629fa96b32cc67b5da5efc19e52c	common_voice_nl_17695309.mp3	Het is wel donker nu alle lichten uit zijn.	0	2	sixties	male	netherlands
39946064f0e50ee730299437adf84eecaf02d8d81c4f3cdfe44b5ff6ff01fb7af7d7ea56e365b57b4e8bfd6f16b3c539009f0e8d9043f8b76d3926a19c4107ad	common_voice_nl_17695312.mp3	De rotsblokken werden opgeblazen met springstof.	2	3			
39946064f0e50ee730299437adf84eecaf02d8d81c4f3cdfe44b5ff6ff01fb7af7d7ea56e365b57b4e8bfd6f16b3c539009f0e8d9043f8b76d3926a19c4107ad	common_voice_nl_17695316.mp3	Aan de rode lichten ga je rechtdoor.	0	3			
