client_id	path	sentence	up_votes	down_votes	age	gender	accent
99e874bbeb53f146b0ba609b279b56b02fe14ee951573055e2abdf47f7da57a3addec21e6c6cb7f0b57ac87e736afd8e3632780e98b10a560922bd13a2b6792d	common_voice_nl_17706720.mp3	Hij heeft een paar vakken over psychologie gevolgd.	2	0	twenties	male	netherlands
99e874bbeb53f146b0ba609b279b56b02fe14ee951573055e2abdf47f7da57a3addec21e6c6cb7f0b57ac87e736afd8e3632780e98b10a560922bd13a2b6792d	common_voice_nl_17710223.mp3	Water loopt altijd naar de zee.	2	0	twenties	male	netherlands
99e874bbeb53f146b0ba609b279b56b02fe14ee951573055e2abdf47f7da57a3addec21e6c6cb7f0b57ac87e736afd8e3632780e98b10a560922bd13a2b6792d	common_voice_nl_17710224.mp3	Peking is de hoofdstad van China.	2	0	twenties	male	netherlands
99e874bbeb53f146b0ba609b279b56b02fe14ee951573055e2abdf47f7da57a3addec21e6c6cb7f0b57ac87e736afd8e3632780e98b10a560922bd13a2b6792d	common_voice_nl_17710225.mp3	Hij veegde de kamer schoon met een bezem.	2	0	twenties	male	netherlands
99e874bbeb53f146b0ba609b279b56b02fe14ee951573055e2abdf47f7da57a3addec21e6c6cb7f0b57ac87e736afd8e3632780e98b10a560922bd13a2b6792d	common_voice_nl_17710232.mp3	Voor mij een burger met frieten alstublieft.	2	0	twenties	male	netherlands
99e874bbeb53f146b0ba609b279b56b02fe14ee951573055e2abdf47f7da57a3addec21e6c6cb7f0b57ac87e736afd8e3632780e98b10a560922bd13a2b6792d	common_voice_nl_17710233.mp3	Noa en Femke zaten in de auto te wachten tot de ophaalbrug opnieuw open zou gaan.	2	0	twenties	male	netherlands
99e874bbeb53f146b0ba609b279b56b02fe14ee951573055e2abdf47f7da57a3addec21e6c6cb7f0b57ac87e736afd8e3632780e98b10a560922bd13a2b6792d	common_voice_nl_17710234.mp3	Op 1 april moet je niets geloven in de krant.	2	0	twenties	male	netherlands
99e874bbeb53f146b0ba609b279b56b02fe14ee951573055e2abdf47f7da57a3addec21e6c6cb7f0b57ac87e736afd8e3632780e98b10a560922bd13a2b6792d	common_voice_nl_17710235.mp3	Mijn iPhone is stuk.	2	0	twenties	male	netherlands
99e874bbeb53f146b0ba609b279b56b02fe14ee951573055e2abdf47f7da57a3addec21e6c6cb7f0b57ac87e736afd8e3632780e98b10a560922bd13a2b6792d	common_voice_nl_17710236.mp3	Antibiotica werkt tegen bacteriële infecties, maar niet tegen virussen.	2	0	twenties	male	netherlands
99e874bbeb53f146b0ba609b279b56b02fe14ee951573055e2abdf47f7da57a3addec21e6c6cb7f0b57ac87e736afd8e3632780e98b10a560922bd13a2b6792d	common_voice_nl_17710242.mp3	Leuk je ontmoet te hebben.	2	0	twenties	male	netherlands
99e874bbeb53f146b0ba609b279b56b02fe14ee951573055e2abdf47f7da57a3addec21e6c6cb7f0b57ac87e736afd8e3632780e98b10a560922bd13a2b6792d	common_voice_nl_17710243.mp3	Vanaf hier is het altijd rechtdoor.	2	0	twenties	male	netherlands
99e874bbeb53f146b0ba609b279b56b02fe14ee951573055e2abdf47f7da57a3addec21e6c6cb7f0b57ac87e736afd8e3632780e98b10a560922bd13a2b6792d	common_voice_nl_17710245.mp3	Het publiek juichte uitbundig.	2	0	twenties	male	netherlands
99e874bbeb53f146b0ba609b279b56b02fe14ee951573055e2abdf47f7da57a3addec21e6c6cb7f0b57ac87e736afd8e3632780e98b10a560922bd13a2b6792d	common_voice_nl_17710247.mp3	Ik ken nog niet alle elementen dus ik ga nog geen beslissing nemen.	2	1	twenties	male	netherlands
99e874bbeb53f146b0ba609b279b56b02fe14ee951573055e2abdf47f7da57a3addec21e6c6cb7f0b57ac87e736afd8e3632780e98b10a560922bd13a2b6792d	common_voice_nl_17710254.mp3	De gulden werd door de euro vervangen.	2	0	twenties	male	netherlands
99e874bbeb53f146b0ba609b279b56b02fe14ee951573055e2abdf47f7da57a3addec21e6c6cb7f0b57ac87e736afd8e3632780e98b10a560922bd13a2b6792d	common_voice_nl_17710257.mp3	De lichtjes gingen automatisch aan toen het donker werd.	2	0	twenties	male	netherlands
99e874bbeb53f146b0ba609b279b56b02fe14ee951573055e2abdf47f7da57a3addec21e6c6cb7f0b57ac87e736afd8e3632780e98b10a560922bd13a2b6792d	common_voice_nl_17710260.mp3	Dat kan niet volgens de wet van behoud van energie.	2	0	twenties	male	netherlands
99e874bbeb53f146b0ba609b279b56b02fe14ee951573055e2abdf47f7da57a3addec21e6c6cb7f0b57ac87e736afd8e3632780e98b10a560922bd13a2b6792d	common_voice_nl_17710261.mp3	Tijdens de oorlog is er hevig gevochten in en rond Eindhoven.	2	0	twenties	male	netherlands
99e874bbeb53f146b0ba609b279b56b02fe14ee951573055e2abdf47f7da57a3addec21e6c6cb7f0b57ac87e736afd8e3632780e98b10a560922bd13a2b6792d	common_voice_nl_17727657.mp3	De uitgang is aan de andere kant van de gang.	2	0	twenties	male	netherlands
99e874bbeb53f146b0ba609b279b56b02fe14ee951573055e2abdf47f7da57a3addec21e6c6cb7f0b57ac87e736afd8e3632780e98b10a560922bd13a2b6792d	common_voice_nl_17727658.mp3	Over abortus zijn de meningen verdeelt.	2	0	twenties	male	netherlands
99e874bbeb53f146b0ba609b279b56b02fe14ee951573055e2abdf47f7da57a3addec21e6c6cb7f0b57ac87e736afd8e3632780e98b10a560922bd13a2b6792d	common_voice_nl_17727659.mp3	Hmm, koekjes!	2	0	twenties	male	netherlands
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18407776.mp3	De versterker heeft de geest gegeven.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18407777.mp3	Op ons toilet staan een aantal geurstokjes om smerige geurtjes te verdoezelen.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18407778.mp3	Het is moeilijk om sterren te zien door de lichtvervuiling.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18407779.mp3	Ik ga slapen.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18407780.mp3	Het azuurblauwe water van de oceaan schitterde in het felle zonlicht.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411525.mp3	We moeten nog ruwweg vier kilometer wandelen.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411526.mp3	Onverwachte dingen kunnen altijd gebeuren.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411527.mp3	De dokter van dienst is verantwoordelijk voor bijna alles.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411534.mp3	Ze heeft vriendelijk bedankt voor de uitnodiging.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411537.mp3	De twee Polen passeerden de grens voor de duisternis inviel.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411538.mp3	Er leven pinguïns op Antarctica.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411554.mp3	Een psycholoog is niet hetzelfde als een psychiater.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411555.mp3	De recruiter stuurde een e-mail om contact te maken.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411563.mp3	Ga je het bestellen op Amazon of Bol?	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411566.mp3	Nee ik ga naar Werchter.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411567.mp3	Zijn ongeschoren stoppelbaard schuurde tegen haar wang.	2	1			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411576.mp3	Sorry, maar die zaken zijn privé.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411580.mp3	De spits was te snel voor mij.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411582.mp3	De producer van de hit had al meer top-tien muziek gemaakt.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411583.mp3	Ik heb zelf een cake gebakken.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411584.mp3	Het is nog een grote vraag wat we met het nucleaire afval gaan doen.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411585.mp3	Ben je wel eens gehackt?	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411587.mp3	Is het wel verstandig om in je eentje te gaan liften?	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411588.mp3	Heb je ook een Heineken?	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411589.mp3	Hij huilde als een klein kind bij het zien van die film.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411590.mp3	In theorie kan er van alles gebeuren, maar in de praktijk blijkt dat niet.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411591.mp3	Als je helium inademt spreek je tijdelijk met een hoge stem.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411592.mp3	Met een figuurzaag heb ik een rond gat gemaakt in het plafond.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411593.mp3	De timer staat op vier minuten.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411599.mp3	Heb je geproefd van de Vietnamese gerechten?	2	1			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411600.mp3	Hun succes blijft maar duren.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411601.mp3	De crimineel was in een liquidatie vermoord.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411602.mp3	De barista maakt heerlijke cappuccino’s.	2	1			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411603.mp3	Je kan van me aannemen dat de vakantie erg geslaagd was.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411620.mp3	Ben je van Charleroi afkomstig?	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411621.mp3	"In Hilversum worden veel televisieprogramma's gemaakt."	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411622.mp3	Door de afbeelding te downloaden kon Bas het bewerken.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411623.mp3	Dat is een fikse boete.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411644.mp3	Ik drink wel eens ijsthee.	2	1			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411654.mp3	Zij woont dicht bij de waterzuiveringsinstallatie.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411655.mp3	Bespeel jij eigenlijk een instrument?	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411656.mp3	Gaan ze winnen op het wereldkampioenschap voetbal?	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411657.mp3	Kabouters komen alleen voor in sprookjes.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411670.mp3	Ik neem het niemand kwalijk, ik was er niet bij.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411682.mp3	Kan je vanavond meegaan naar het concert?	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411685.mp3	Ik heb een fiets gekregen voor mijn communie.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411699.mp3	"Ik weet niet zeker of we willen samenwerken met zo'n organisatie."	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411701.mp3	Wallonië bestrijkt het zuiden van het land.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411702.mp3	Isabelle is sneller dan Jef.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411709.mp3	De paracommando was erin geslaagd om twee weken te overleven achter de linies van de vijand.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411711.mp3	Dat was een paranormale beleving.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411712.mp3	Goedemorgen iedereen.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411720.mp3	Femke is een geweldige schaakspeler.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411721.mp3	Ik weet niet zeker of het eten al klaar is.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411726.mp3	Het Romeinse Rijk strekte zich uit van Noord-Afrika tot West-Europa.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411739.mp3	Leg jij je tand onder je kussen voor de tandenfee?	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411741.mp3	De klok tikt.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411754.mp3	Ik moet nog even tanken bij het benzinestation.	2	1			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411755.mp3	Wie is de burgemeester van Tilburg?	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411756.mp3	Doordat we te laat waren moesten we dubbel betalen.	2	0			
ca6c944838b1c39ff5e64e6b1b339f2d6051b32d8b8edefc7d65a3df3ea5162a6464e7b5e3f7b78b3d82f51a2c4754510d5a4ef59735467f5fbade0f476995bf	common_voice_nl_18411757.mp3	De dikke darm bevindt zich tussen de dunne darm en de endeldarm.	2	0			
